imdb_id,avg_rating,vote_count
tt0970179,7.5,342520
tt0970411,6.4,71314
tt0970416,5.5,182247
tt0970452,6.1,78583
tt0970866,5.5,122558
tt0971209,6.5,78152
tt0972558,5.1,5920
tt0974554,6.7,23511
tt0974613,5.4,12718
tt0974661,6.4,223773
tt0976051,7.6,267797
tt0976222,6.3,15404
tt0976238,5.3,40135
tt0976247,4.6,9296
tt0977855,6.8,51890
tt0978762,8.1,194944
tt0978764,6.1,256387
tt0980970,6.3,171434
tt0981042,7.0,3195
tt0981227,6.6,96295
tt0983193,7.3,248393
tt0984177,7.3,2145
tt0984202,7.6,2449
tt0985694,6.6,206847
tt0985699,7.1,265775
tt0986263,6.3,182384
tt0988045,7.6,687727
tt0988047,6.9,60017
tt0988595,6.1,180321
tt0989757,6.3,160613
tt0990407,5.8,166552
tt0993842,6.7,210438
tt0993846,8.2,1669427
tt0999913,5.8,36818
tt1000774,5.7,130110
tt1001508,6.4,187701
tt1001526,7.3,307866
tt1002563,5.7,3982
tt1007028,6.5,184334
tt1007029,6.4,115024
tt1013743,6.3,216981
tt1013752,6.5,321801
tt1013753,7.5,182400
tt1013860,5.1,15858
tt1014759,6.4,453351
tt1014763,6.4,77551
tt1014775,4.0,26610
tt1017451,6.5,51723
tt1018765,6.1,23688
tt1018785,6.2,31320
tt1018818,6.2,16512
tt1019452,7.0,153909
tt1020072,7.5,97304
tt1020558,6.3,87897
tt1022603,7.7,586131
tt1023111,6.5,108691
tt1023114,7.3,124457
tt1023481,6.2,92703
tt1023490,7.2,19692
tt1024255,6.1,66170
tt1024648,7.7,650706
tt1024715,6.4,34202
tt1024943,6.8,52125
tt1027718,6.2,108052
tt1027862,6.1,19863
tt1028528,7.0,323101
tt1028532,8.1,325723
tt1028576,7.2,31454
tt1029360,4.9,63014
tt1031969,6.2,40634
tt1032751,6.2,27626
tt1032755,7.2,269911
tt1032815,5.3,38285
tt1032825,6.3,20015
tt1032846,7.9,64537
tt1033575,7.3,255800
tt1033643,6.1,191383
tt1034032,5.7,141613
tt1034303,7.1,158342
tt1034314,5.9,97447
tt1034331,6.0,93724
tt1034389,6.2,75774
tt1037163,7.1,2898
tt1037705,6.8,349984
tt1038686,5.3,115606
tt1038919,5.5,136916
tt1039952,7.2,3741
tt1041804,4.1,4342
tt1041829,6.8,378500
tt1043726,4.3,57007
tt1045658,7.7,757545
tt1045772,6.6,101484
tt1045778,4.9,105985
tt1046163,5.8,47258
tt1046173,5.7,217641
tt1046198,7.3,973
tt1046997,6.1,19386
tt1047540,6.0,27091
tt1049413,8.3,1173207
tt1051904,6.3,98469
tt1053424,6.3,112433
tt1053810,6.2,49294
tt1053859,4.6,20157
tt1054122,6.6,5609
tt1054606,6.8,155640
tt1055292,6.5,141633
tt1055369,6.0,440030
tt1057500,7.3,170827
tt1058017,6.4,153221
tt1059786,6.6,198053
tt1060249,2.0,2773
tt1060277,7.0,432078
tt1063669,7.6,118069
tt1064932,7.1,46193
tt1067106,6.8,135301
tt1067583,6.9,122145
tt1067774,5.8,50379
tt1068242,5.9,54085
tt1068680,6.8,393331
tt1071812,7.3,8413
tt1071875,4.3,129854
tt1073241,7.1,40693
tt1073498,2.8,113183
tt1074638,7.8,748185
tt1075114,6.9,3387
tt1075417,5.7,64500
tt1075747,4.7,63068
tt1077368,6.2,287367
tt1078588,7.3,100599
tt1078912,6.0,219724
tt1078940,5.5,117865
tt1080016,6.9,274161
tt1082868,6.0,80153
tt1082886,6.9,31484
tt1083452,7.3,103860
tt1083456,6.1,46781
tt1086772,6.5,151018
tt1091191,7.5,314595
tt1091229,4.3,10008
tt1091617,3.7,12253
tt1091722,6.8,171926
tt1092026,6.9,273062
tt1093357,4.9,64847
tt1093370,7.9,61608
tt1093908,5.9,85217
tt1094241,7.0,2875
tt1095174,5.7,25760
tt1095217,6.6,82705
tt1100089,7.0,152174
tt1100119,4.7,8224
tt1103153,5.5,97925
tt1103275,7.0,44669
tt1103982,5.5,17477
tt1104001,6.8,363969
tt1105733,5.3,6265
tt1106860,5.9,10264
tt1107319,6.4,11611
tt1107828,5.1,100
tt1109624,7.3,145674
tt1110037,3.2,240
tt1111422,6.4,212174
tt1114677,4.7,47109
tt1114740,5.3,120591
tt1116184,7.0,69731
tt1120985,7.3,217610
tt1121096,5.5,81918
tt1121931,6.1,163005
tt1123373,6.6,12123
tt1124035,7.1,234978
tt1124037,6.9,66171
tt1124052,7.7,12035
tt1124396,3.0,2348
tt1125849,7.9,324873
tt1126590,7.0,102060
tt1126591,6.4,96109
tt1126618,6.5,85225
tt1127180,6.6,223686
tt1129442,6.1,180987
tt1129445,5.8,13939
tt1130080,6.5,68588
tt1130884,8.2,1536479
tt1130988,7.0,40839
tt1131729,7.3,118081
tt1131734,5.5,160522
tt1132449,4.9,12264
tt1132620,7.8,226410
tt1133985,5.5,302614
tt1135084,6.2,67100
tt1135487,6.1,52907
tt1135503,7.0,132027
tt1135985,6.5,93747
tt1136608,7.9,733193
tt1139282,6.1,6128
tt1139328,7.2,173638
tt1139668,4.7,54025
tt1139797,7.8,232688
tt1142433,5.3,15371
tt1142977,6.9,121586
tt1142988,6.4,235821
tt1144551,6.3,1559
tt1144884,5.1,121221
tt1146325,5.8,17212
tt1148204,7.0,265007
tt1149361,7.1,31659
tt1151359,6.4,28290
tt1152398,5.5,80893
tt1152822,6.3,7810
tt1152836,6.9,327434
tt1153040,5.5,5431
tt1155056,7.0,221212
tt1155076,6.2,214896
tt1155705,6.6,2878
tt1156398,7.5,642316
tt1160368,5.6,31153
tt1161864,6.0,104192
tt1166100,7.4,68861
tt1170358,7.8,728823
tt1170391,5.2,1785
tt1171222,5.1,9867
tt1171701,8.0,36115
tt1172049,7.0,121067
tt1172060,3.5,3050
tt1172233,6.9,71289
tt1172570,7.0,144419
tt1172991,6.7,49649
tt1174730,7.3,32938
tt1174732,7.2,139512
tt1175491,6.3,50752
tt1175506,6.7,12111
tt1176740,7.0,55812
tt1178663,7.1,77911
tt1178665,6.4,30805
tt1179025,6.3,23536
tt1179034,6.4,123561
tt1179056,5.2,110814
tt1179069,6.0,37806
tt1179258,6.1,11870
tt1179891,5.4,62739
tt1179933,7.2,369374
tt1180583,8.2,14994
tt1181614,6.0,11362
tt1182345,7.8,384670
tt1182972,6.2,12988
tt1183251,5.8,14187
tt1185344,6.1,1950
tt1185420,6.4,16636
tt1185616,8.0,61605
tt1185834,5.9,75957
tt1186366,7.2,4335
tt1186367,6.3,77299
tt1186830,7.1,74434
tt1187043,8.4,454973
tt1188729,6.7,163426
tt1188996,7.9,119237
tt1189073,7.6,173233
tt1189340,7.3,261286
tt1190080,5.8,408853
tt1190536,7.4,53100
tt1190617,4.0,10230
tt1191111,7.2,91101
tt1192628,7.3,303519
tt1193138,7.4,354581
tt1193631,6.2,61246
tt1194173,6.6,321325
tt1194417,6.2,17971
tt1195478,6.2,103737
tt1196141,6.2,61325
tt1196340,6.5,6779
tt1197624,7.4,332206
tt1198138,5.0,35117
tt1201167,6.3,125241
tt1204342,7.1,98693
tt1204975,6.6,138398
tt1205489,8.1,835719
tt1205537,6.2,140353
tt1206543,6.7,128221
tt1210042,6.7,67474
tt1210071,5.1,1878
tt1210166,7.6,483534
tt1210819,6.4,248289
tt1211837,7.5,837726
tt1211956,6.7,264083
tt1212419,6.5,96929
tt1212428,6.6,102305
tt1212436,5.3,53544
tt1212450,7.2,257968
tt1213012,5.1,15622
tt1213644,1.9,96005
tt1213648,6.2,51088
tt1213663,6.9,305148
tt1214961,7.9,6466
tt1214962,6.1,48680
tt1216475,6.2,233541
tt1216491,6.9,49451
tt1216492,6.4,113340
tt1216496,7.7,75840
tt1217209,7.1,459459
tt1217613,5.7,187255
tt1219289,7.4,627355
tt1219342,6.9,89367
tt1219827,6.3,233446
tt1220198,5.9,83923
tt1220628,5.2,8800
tt1220634,5.8,182940
tt1220719,8.0,237835
tt1220888,5.9,21835
tt1222817,5.2,67174
tt1224378,5.2,6798
tt1224449,6.6,566
tt1225822,6.1,51117
tt1226229,6.3,187799
tt1226273,6.6,101297
tt1226681,6.5,36864
tt1226753,6.8,72811
tt1227165,5.9,465
tt1228705,6.9,897712
tt1228953,6.6,10034
tt1228987,7.1,130096
tt1229238,7.4,540777
tt1229340,6.3,196868
tt1230215,6.0,5036
tt1230414,6.5,100585
tt1230448,6.4,14074
tt1231277,3.6,14735
tt1231580,4.6,57162
tt1231583,6.5,364470
tt1231587,6.4,191212
tt1232200,5.6,114596
tt1232207,7.4,44250
tt1232776,7.3,66514
tt1232783,5.2,33144
tt1232829,7.2,619635
tt1233227,6.0,130289
tt1234548,6.2,139660
tt1234719,5.3,82124
tt1234721,6.1,243909
tt1235189,6.7,41517
tt1235522,6.1,84713
tt1235796,6.8,23129
tt1239426,7.0,5475
tt1240982,5.5,105900
tt1242422,7.6,72304
tt1242432,6.2,97700
tt1242457,5.7,3543
tt1242460,7.4,173823
tt1242599,6.3,8178
tt1243957,6.0,262028
tt1243974,5.4,75569
tt1244659,6.4,18129
tt1244668,7.2,41567
tt1244754,7.2,47201
tt1245112,6.5,81291
tt1245492,6.6,443432
tt1245526,7.0,331291
tt1245736,3.6,863
tt1247640,6.5,46960
tt1247704,5.6,6699
tt1250777,7.6,607460
tt1253863,6.2,322600
tt1253864,6.0,179772
tt1255953,8.3,224308
tt1258972,5.4,64812
tt1259521,7.0,469769
tt1261945,4.5,86125
tt1262416,6.2,179493
tt1262981,6.9,41475
tt1263670,7.2,96540
tt1265990,4.8,42421
tt1267297,6.0,167783
tt1267500,4.0,1429
tt1268204,7.8,9443
tt1268799,6.2,73937
tt1270262,7.0,64586
tt1270761,5.5,51319
tt1270798,7.7,743850
tt1270835,5.5,15753
tt1272018,6.6,2222
tt1272051,5.0,1580
tt1272878,6.7,231269
tt1273678,5.5,48233
tt1274295,7.4,18544
tt1276104,7.4,615431
tt1276105,5.6,2997
tt1276419,7.5,52534
tt1277953,6.8,206639
tt1278340,6.3,71582
tt1279935,6.3,175689
tt1280558,8.1,83874
tt1282140,7.0,429949
tt1285016,7.8,786283
tt1285309,6.4,42325
tt1287468,4.4,16707
tt1288403,5.3,26903
tt1288558,6.5,205136
tt1289401,6.8,252534
tt1289406,7.2,92824
tt1291150,5.8,224826
tt1291549,5.8,2616
tt1291580,7.0,46233
tt1291584,8.1,511913
tt1292566,6.1,96717
tt1293847,5.2,99292
tt1294213,6.3,17427
tt1294688,6.5,51493
tt1297919,6.1,93661
tt1298649,5.7,134973
tt1298650,6.6,583269
tt1300851,6.2,67803
tt1300854,7.1,927015
tt1302011,7.3,336582
tt1302067,4.6,23976
tt1303828,6.7,37861
tt1305583,5.1,7585
tt1305591,5.4,24584
tt1305797,7.2,31711
tt1306980,7.6,347370
tt1307068,6.7,121109
tt1308138,6.6,7016
tt1308729,5.7,53288
tt1311067,4.8,61908
tt1313092,7.2,61809
tt1314228,4.9,43573
tt1314655,6.3,161917
tt1318514,7.6,590961
tt1320239,6.1,21665
tt1320253,6.4,371774
tt1320261,4.9,75507
tt1321509,5.7,55272
tt1321511,5.8,82677
tt1321860,6.6,51411
tt1321865,7.6,14680
tt1321870,6.7,225774
tt1322269,7.2,97296
tt1322312,6.3,60449
tt1322313,6.9,1481
tt1323594,7.6,606843
tt1324059,7.6,35632
tt1324999,4.9,262075
tt1326972,7.5,25903
tt1327194,6.4,116046
tt1327773,7.2,121651
tt1331064,6.0,8682
tt1333125,4.4,116107
tt1334260,7.1,156254
tt1334470,5.4,4898
tt1334512,5.7,53432
tt1335975,6.2,174989
tt1336608,5.9,82913
tt1337051,6.9,5423
tt1339161,6.7,4674
tt1340138,6.3,299267
tt1341167,7.3,87956
tt1341188,5.4,56078
tt1343092,7.2,617941
tt1343727,7.1,303540
tt1345836,8.4,1901501
tt1351685,6.3,150524
tt1352824,6.3,79934
tt1355546,7.6,12003
tt1355630,6.7,129768
tt1355631,7.0,82324
tt1355644,7.0,471462
tt1355683,6.8,197492
tt1361313,5.8,5496
tt1361809,7.4,3655
tt1365050,7.7,88882
tt1366338,5.7,2796
tt1366344,5.6,73486
tt1366365,4.9,40471
tt1366687,5.7,1917
tt1369706,5.5,46092
tt1370429,7.3,3363
tt1371111,7.4,380353
tt1371150,6.6,91684
tt1372686,6.1,34121
tt1373243,6.1,891
tt1374989,5.8,62052
tt1374992,6.3,74876
tt1375666,8.8,2665014
tt1375670,6.0,292655
tt1376213,5.5,7365
tt1379177,6.7,28015
tt1379222,6.6,4278
tt1385826,7.0,276516
tt1385867,5.5,91425
tt1386588,6.7,297695
tt1386697,5.9,738624
tt1386703,6.2,271227
tt1386932,7.5,113556
tt1388441,7.2,1605
tt1389137,7.0,155600
tt1389139,5.2,8346
tt1390411,6.9,154632
tt1391137,4.7,10531
tt1392170,7.2,1035944
tt1392190,8.1,1158510
tt1392197,4.3,18096
tt1392214,8.2,863157
tt1396218,6.0,108902
tt1396226,7.3,17684
tt1397280,6.2,329893
tt1397514,5.7,115882
tt1398426,7.8,226243
tt1399103,6.2,442691
tt1399683,7.1,154007
tt1401152,6.8,272713
tt1402488,5.8,49114
tt1403130,6.8,8710
tt1403177,6.9,54838
tt1403214,7.0,10552
tt1403865,7.6,365680
tt1403981,7.1,158997
tt1403988,5.0,12682
tt1405810,7.2,13773
tt1408101,7.7,503259
tt1408253,6.1,126088
tt1409024,6.8,399042
tt1410063,7.5,56946
tt1411238,6.2,249320
tt1411250,6.4,182133
tt1411697,6.5,553306
tt1411704,5.4,38558
tt1412528,5.8,31800
tt1413495,5.6,39854
tt1414382,5.7,55572
tt1415283,6.1,38453
tt1418377,5.1,84831
tt1422136,6.2,31392
tt1423894,7.3,26943
tt1423995,5.4,43517
tt1424381,6.4,251430
tt1425922,4.8,2428
tt1426329,6.2,43650
tt1428538,6.1,221588
tt1430132,6.7,509683
tt1430612,5.6,44868
tt1430615,6.5,20868
tt1430626,6.7,52782
tt1431181,7.4,31565
tt1433108,6.4,114688
tt1433811,7.5,79011
tt1433822,4.1,20909
tt1436045,7.5,70079
tt1436562,6.9,259686
tt1437366,7.0,4509
tt1438176,6.4,116466
tt1438254,6.4,65559
tt1438463,6.2,3586
tt1440129,5.8,262526
tt1440232,7.1,27625
tt1440266,7.6,16311
tt1440345,6.7,37831
tt1440728,6.3,104121
tt1440732,5.4,19585
tt1441395,6.3,163909
tt1441951,6.8,21788
tt1441952,6.8,68064
tt1441956,6.4,3348
tt1446192,7.2,199960
tt1446714,7.0,674094
tt1447508,7.4,12945
tt1447972,5.8,11790
tt1448755,6.4,137745
tt1449283,7.1,29419
tt1450321,7.0,118892
tt1452628,4.9,27867
tt1453405,7.2,406506
tt1454029,8.1,510073
tt1454468,7.7,879329
tt1454523,6.9,5145
tt1455811,6.1,13853
tt1456941,6.1,32360
tt1458169,5.9,40113
tt1458175,7.3,211151
tt1462041,6.0,70264
tt1462758,7.0,172464
tt1464174,4.5,30305
tt1464191,6.2,3357
tt1464540,6.1,249436
tt1464580,6.4,44989
tt1465487,6.7,28011
tt1465522,7.5,200423
tt1469304,5.5,210329
tt1470023,5.6,48362
tt1470827,6.3,99609
tt1472584,4.6,21068
tt1473832,6.4,87435
tt1477076,5.5,113982
tt1477109,6.0,6550
tt1478338,6.8,316121
tt1478964,6.7,113337
tt1480656,5.1,51138
tt1480660,6.5,6141
tt1482459,6.4,136076
tt1483010,5.9,333
tt1483013,7.0,568744
tt1486185,5.4,117485
tt1486192,6.4,89250
tt1486193,5.6,14466
tt1486834,6.8,83005
tt1487118,6.3,27449
tt1487931,5.6,6680
tt1488555,6.3,200524
tt1489167,6.4,4327
tt1489889,6.3,224546
tt1490017,7.7,399965
tt1490785,5.8,8526
tt1491044,6.8,81715
tt1496025,6.3,164160
tt1496422,5.7,40819
tt1498569,6.7,18580
tt1499201,5.7,7672
tt1499658,6.9,478116
tt1500516,6.5,1920
tt1502404,5.4,104949
tt1502712,4.3,182170
tt1504319,5.4,1898
tt1506999,5.8,91249
tt1507563,4.3,9628
tt1509767,5.7,113754
tt1510907,6.7,379
tt1512235,6.7,85117
tt1514041,5.8,11134
tt1515091,7.4,490907
tt1517260,5.8,120044
tt1517489,3.6,29423
tt1521197,6.8,42662
tt1524137,6.4,127667
tt1524575,4.7,19627
tt1524930,6.2,126344
tt1527186,7.1,201555
tt1527679,6.6,360
tt1528100,6.0,182843
tt1528854,6.2,134108
tt1529572,6.9,45214
tt1531663,6.4,54061
tt1531901,6.5,47070
tt1532261,5.7,574
tt1532382,5.7,1938
tt1532503,7.2,95860
tt1532958,5.0,9770
tt1533749,6.8,20444
tt1535108,6.6,480967
tt1535109,7.8,506050
tt1535438,6.3,45175
tt1535616,5.7,39524
tt1535970,6.5,20714
tt1536048,6.2,13904
tt1538403,5.8,140828
tt1540011,5.0,51418
tt1540133,7.3,98530
tt1541160,6.3,34543
tt1541995,6.1,4093
tt1542344,7.5,412609
tt1542482,6.8,2288
tt1547230,4.4,3541
tt1547234,6.5,120150
tt1549589,5.6,7775
tt1554091,7.2,16820
tt1555064,6.3,19222
tt1559547,6.1,92031
tt1560747,7.1,191309
tt1563738,7.0,174105
tt1564349,6.8,26199
tt1564367,6.4,276213
tt1564585,4.5,93237
tt1566501,6.5,5460
tt1566637,4.5,1539
tt1568338,6.6,160350
tt1568346,7.8,511260
tt1568911,7.2,169006
tt1568921,7.6,110193
tt1569364,5.7,5575
tt1570728,7.4,588736
tt1570989,6.2,15070
tt1571222,6.4,110157
tt1572315,4.8,58068
tt1572491,6.5,15607
tt1578116,6.5,7176
tt1578275,5.3,57605
tt1582271,5.5,7520
tt1582507,5.5,82980
tt1583420,6.1,73365
tt1583421,5.7,189711
tt1584131,3.5,1343
tt1586265,5.7,76942
tt1586752,6.7,70007
tt1587310,6.9,411495
tt1587729,7.2,5955
tt1588173,6.8,249265
tt1588334,6.4,65986
tt1591479,6.4,72849
tt1592525,6.0,102044
tt1594562,5.5,38305
tt1594972,3.4,10392
tt1595366,7.5,7031
tt1596343,7.3,418785
tt1596345,7.0,51949
tt1596346,7.0,54292
tt1596350,6.3,197097
tt1596363,7.8,506619
tt1596365,6.4,196209
tt1598778,6.8,323059
tt1598822,5.6,91360
tt1598828,5.3,44689
tt1599348,6.7,243406
tt1599975,6.5,4382
tt1600195,5.1,84528
tt1600196,7.0,165669
tt1601913,6.7,268539
tt1602098,6.7,25987
tt1602472,6.0,15146
tt1602476,6.1,8137
tt1602613,5.7,120434
tt1602620,7.9,108013
tt1603257,4.7,25983
tt1604171,5.4,15883
tt1605630,6.7,228482
tt1605769,5.8,4202
tt1605783,7.6,460222
tt1606378,5.2,218984
tt1606389,6.8,209208
tt1606392,7.1,55757
tt1608290,4.7,78718
tt1609168,8.1,7236
tt1609479,6.2,15880
tt1611224,5.9,164516
tt1612774,5.7,41582
tt1613062,7.5,8833
tt1615065,6.4,136568
tt1615147,7.1,151778
tt1615918,4.4,41624
tt1616195,6.5,135526
tt1617661,5.3,197927
tt1618442,5.9,112608
tt1619029,6.6,85162
tt1620464,5.3,237
tt1620549,5.2,1112
tt1620935,6.8,32158
tt1621039,5.8,27138
tt1621045,6.5,51560
tt1622547,6.0,108020
tt1622979,5.9,130974
tt1623205,6.3,218085
tt1623288,7.0,113204
tt1625346,6.3,89113
tt1628841,5.2,193975
tt1631867,7.9,767999
tt1632708,6.5,407570
tt1633356,4.1,27640
tt1634003,6.4,10647
tt1634122,6.3,145009
tt1636826,6.7,244170
tt1637688,6.7,464476
tt1637706,6.4,91537
tt1638355,7.2,345493
tt1640459,6.1,49506
tt1640484,5.7,11798
tt1640548,5.8,25646
tt1640711,5.7,13756
tt1645089,8.2,80969
tt1645170,6.5,348879
tt1646971,7.8,378929
tt1646980,5.9,32099
tt1646987,5.7,198939
tt1647668,7.0,48546
tt1648112,6.4,18390
tt1648190,5.6,150346
tt1649419,7.5,254639
tt1650043,6.6,38982
tt1650048,7.6,22704
tt1650062,7.0,373304
tt1650554,6.5,294426
tt1651118,7.6,1613
tt1655420,6.9,90569
tt1655441,7.2,218398
tt1655442,7.8,251847
tt1655460,5.6,81865
tt1655607,6.9,8127
tt1656186,5.5,46997
tt1656190,6.5,121294
tt1656192,6.3,19837
tt1657507,6.4,111138
tt1657510,6.4,9627
tt1658801,6.6,13501
tt1659337,7.9,567893
tt1659343,5.1,21798
tt1661199,6.9,196415
tt1661275,6.8,21734
tt1661382,6.4,63748
tt1662293,4.4,5333
tt1663143,5.4,15569
tt1663202,8.0,906732
tt1663207,5.8,20646
tt1663321,7.0,10162
tt1663662,6.9,543517
tt1666186,3.4,52977
tt1666801,6.4,104348
tt1667310,6.2,41704
tt1667353,5.6,92840
tt1667889,6.5,233487
tt1668200,7.5,18200
tt1670345,7.2,733143
tt1672091,6.8,605
tt1673434,5.6,270894
tt1674771,6.5,84184
tt1674784,5.3,46488
tt1675192,7.3,112048
tt1675197,6.6,1110
tt1679335,6.4,96194
tt1680058,6.9,3257
tt1682180,6.7,116582
tt1683921,6.6,5186
tt1684233,6.1,35224
tt1687247,7.6,15677
tt1687901,6.5,70377
tt1691916,6.4,58400
tt1691917,5.7,50222
tt1692486,7.1,135478
tt1694020,5.8,41134
tt1694542,6.8,17034
tt1695994,4.5,4022
tt1698641,6.2,47552
tt1699745,6.1,864
tt1700258,6.2,10565
tt1700423,6.2,3132
tt1700841,6.1,218199
tt1701210,6.6,12835
tt1702439,6.7,118778
tt1702443,1.7,76519
tt1704573,6.8,65416
tt1705772,7.7,17009
tt1706593,7.0,269267
tt1706620,7.1,404436
tt1707386,7.5,353430
tt1711425,5.8,78311
tt1711525,5.9,91421
tt1712170,5.2,36164
tt1712261,6.3,79605
tt1713440,6.8,8703
tt1714203,3.8,46606
tt1714206,7.0,165045
tt1714209,4.7,34801
tt1715336,6.4,25825
tt1716777,7.0,44578
tt1718881,5.8,306
tt1719071,6.0,4679
tt1720254,4.8,6567
tt1723121,7.0,503968
tt1723642,5.5,4403
tt1723811,7.2,210878
tt1725795,6.6,13953
tt1726589,5.6,8219
tt1726592,6.3,86527
tt1726669,6.7,85538
tt1727388,7.4,159943
tt1727776,6.3,57783
tt1730768,7.0,48118
tt1731141,6.6,259717
tt1731697,5.2,33338
tt1735898,6.1,308581
tt1740707,6.9,81227
tt1740710,5.9,10576
tt1741273,6.3,53415
tt1742044,6.8,37632
tt1742334,5.7,67367
tt1742650,5.0,21459
tt1747958,6.5,21635
tt1748122,7.8,373457
tt1748179,6.2,68170
tt1748197,4.4,22000
tt1753383,7.3,82631
tt1753722,7.3,5596
tt1754656,7.6,68715
tt1756415,5.4,4533
tt1758595,5.6,21192
tt1758795,5.8,42934
tt1758830,6.2,154727
tt1762399,5.2,12134
tt1763264,6.0,25596
tt1764183,6.6,56199
tt1764234,6.2,156469
tt1764625,5.9,9465
tt1764651,6.6,327885
tt1766044,6.8,682
tt1767382,5.2,25118
tt1770734,6.2,13190
tt1772230,5.7,6666
tt1772240,5.2,59060
tt1772288,7.0,34085
tt1772341,7.7,476960
tt1777595,6.3,2352
tt1780762,4.8,12681
tt1781784,7.4,796
tt1782568,6.2,3900
tt1786751,6.6,11561
tt1787759,4.9,8834
tt1788391,6.4,47295
tt1790809,6.5,363108
tt1790885,7.4,329140
tt1791528,6.6,113851
tt1791681,3.8,2629
tt1791682,6.3,54696
tt1794850,5.3,1960
tt1796603,2.8,1245
tt1796657,6.3,2270
tt1798603,5.6,29981
tt1798684,7.3,267551
tt1798709,8.0,698144
tt1800241,7.2,508711
tt1800246,6.1,108896
tt1800302,6.7,71488
tt1800741,6.4,59022
tt1809398,7.2,190055
tt1810683,7.3,24552
tt1814621,5.7,36635
tt1815862,4.8,212829
tt1816518,7.8,23153
tt1817273,7.3,297798
tt1820462,3.9,3622
tt1820555,4.9,331
tt1821317,8.1,7548
tt1821549,7.7,125957
tt1823664,5.4,41972
tt1823672,6.8,276771
tt1826590,6.0,25504
tt1826660,6.3,4083
tt1833673,5.4,50990
tt1837703,6.2,43369
tt1837709,6.1,58064
tt1839596,7.8,52289
tt1839642,6.2,6110
tt1840309,6.6,503250
tt1840417,7.0,82979
tt1841642,5.3,17040
tt1843866,7.7,928937
tt1847713,4.8,1470
tt1849718,6.9,27774
tt1850397,6.3,61430
tt1850457,6.0,71344
tt1853728,8.5,1776548
tt1854236,6.5,15167
tt1854564,5.7,130073
tt1855199,7.6,279494
tt1855325,5.3,154246
tt1857842,5.8,3000
tt1859650,6.3,91990
tt1860152,6.0,3426
tt1860213,5.9,137507
tt1860353,6.4,117216
tt1860357,7.1,190424
tt1862079,6.9,132881
tt1866249,7.2,44487
tt1867093,5.6,10389
tt1869716,6.8,53202
tt1872181,6.6,560027
tt1872194,7.4,212867
tt1876451,5.8,6777
tt1877832,7.9,767141
tt1878841,4.5,17428
tt1878870,7.3,145540
tt1881002,5.6,47699
tt1885300,6.4,10180
tt1893256,6.2,79409
tt1895587,8.1,516456
tt1899353,7.6,222923
tt1904996,6.2,132475
tt1905041,7.0,427075
tt1907668,7.3,385677
tt1911644,6.7,132011
tt1911658,6.6,108122
tt1920849,5.3,49618
tt1921064,5.5,119629
tt1922612,5.6,6115
tt1922685,5.9,15434
tt1924396,7.8,132632
tt1924429,6.9,119242
tt1924435,6.4,141872
tt1925431,5.6,27947
tt1929263,5.9,29242
tt1931435,5.6,52788
tt1931533,7.1,280311
tt1934231,7.6,33327
tt1934269,7.0,3321
tt1935179,7.4,193906
tt1935859,6.7,199921
tt1939659,5.8,151864
tt1945062,4.8,11151
tt1948150,6.8,20296
tt1951181,6.6,34476
tt1951261,5.8,346918
tt1951264,7.5,743637
tt1951265,6.6,521159
tt1951266,6.6,390764
tt1954352,5.9,2141
tt1954470,8.2,107031
tt1954701,7.3,17895
tt1956620,5.1,120508
tt1959490,5.8,270994
tt1964418,6.4,195208
tt1966566,5.7,18037
tt1967545,6.9,54098
tt1969062,6.9,17333
tt1972571,6.7,82277
tt1972591,6.7,239540
tt1972779,6.7,79219
tt1974419,6.1,107287
tt1974420,5.7,11943
tt1976009,6.0,61892
tt1976608,7.2,191
tt1979320,8.1,531219
tt1979388,6.7,133080
tt1980209,6.4,235354
tt1980929,7.4,171251
tt1981107,7.0,20658
tt1981115,6.7,748005
tt1981677,7.1,339346
tt1985019,6.3,24486
tt1985949,6.3,109909
tt1985966,6.3,119578
tt1990314,7.0,66456
tt1996264,6.0,17466
tt2002718,5.6,83876
tt2004432,6.2,23986
tt2005151,7.1,275055
tt2005374,6.4,70413
tt2006295,6.9,40603
tt2011159,5.6,22481
tt2012665,4.9,2857
tt2013293,7.8,105325
tt2015381,8.0,1310507
tt2016940,6.0,41636
tt2017020,5.3,47992
tt2017038,6.9,85258
tt2018086,6.5,4026
tt2023453,6.3,31588
tt2023587,6.2,195461
tt2024432,5.7,144018
tt2024469,6.9,281639
tt2024544,8.1,761421
tt2025526,7.1,13032
tt2025690,6.7,72530
tt2034139,4.0,17326
tt2034800,5.9,152539
tt2035599,7.3,732
tt2039393,6.0,75450
tt2042568,7.4,167410
tt2051894,5.9,3443
tt2053425,7.4,71725
tt2053463,7.1,200607
tt2057392,7.3,93845
tt2058107,7.1,43517
tt2058673,5.3,67601
tt2059171,6.3,40687
tt2062575,6.7,1161
tt2062700,5.6,23273
tt2063781,6.7,18165
tt2072233,5.6,35532
tt2076176,6.9,3284
tt2076251,5.7,1318
tt2077833,5.8,24928
tt2080374,7.2,182907
tt2082197,8.1,89562
tt2083355,6.6,17406
tt2084989,6.5,35507
tt2088003,5.4,36400
tt2088871,5.5,994
tt2091256,6.2,34297
tt2091473,6.6,40449
tt2091935,6.3,63486
tt2094766,5.6,213573
tt2096672,5.6,149136
tt2096673,8.1,859547
tt2097307,6.1,38089
tt2101441,5.3,151605
tt2101473,7.2,43063
